Number	Name	Profile	Owner	Policy Statement	State	Status	Exempt	Weighting	Active	Additional Information	Additional comments	Attestation	Attestation respondents	Category	Class	Classification	Created	Created Manually	Created by	Description	Domain	Domain Path	Enforcement	Frequency	From configuration check	Key control	Owning group	Profile type	Profile type	Source	Tags	Type	Updated	Updated by	Updates
CTRL0020726	Disallow remote users from copying files to remote devices.	Citrix Systems	Amos Linnan	Disallow remote users from copying files to remote devices.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Disallow remote users from copying files to remote devices.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:41	admin	0
CTRL0020727	Control all methods of remote access and teleworking.	Citrix Systems	Amos Linnan	Control all methods of remote access and teleworking.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Control all methods of remote access and teleworking.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:41	admin	0
CTRL0020728	Protect remote access accounts with encryption.	Citrix Systems	Amos Linnan	Protect remote access accounts with encryption.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Protect remote access accounts with encryption.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Configuration	2017-02-28 11:48:41	admin	0
CTRL0020729	Monitor and evaluate all remote access usage.	Citrix Systems	Amos Linnan	Monitor and evaluate all remote access usage.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Detective	2017-02-28 11:48:41	FALSE	admin	Monitor and evaluate all remote access usage.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Monitor and Evaluate Occurrences	2017-02-28 11:48:41	admin	0
CTRL0020730	Control remote access through a network access control.	Citrix Systems	Amos Linnan	Control remote access through a network access control.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Control remote access through a network access control.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:41	admin	0
CTRL0020731	Implement two-factor authentication techniques.	Citrix Systems	Amos Linnan	Implement two-factor authentication techniques.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Implement two-factor authentication techniques.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Configuration	2017-02-28 11:48:41	admin	0
CTRL0020732	Control all methods of remote access and teleworking.	Symantec	Amos Linnan	Control all methods of remote access and teleworking.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Control all methods of remote access and teleworking.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:41	admin	0
CTRL0020733	Disallow remote users from copying files to remote devices.	Symantec	Amos Linnan	Disallow remote users from copying files to remote devices.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Disallow remote users from copying files to remote devices.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:41	admin	0
CTRL0020734	Protect remote access accounts with encryption.	Symantec	Amos Linnan	Protect remote access accounts with encryption.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Protect remote access accounts with encryption.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Configuration	2017-02-28 11:48:41	admin	0
CTRL0020735	Control remote access through a network access control.	Symantec	Amos Linnan	Control remote access through a network access control.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Control remote access through a network access control.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:41	admin	0
CTRL0020736	Monitor and evaluate all remote access usage.	Symantec	Amos Linnan	Monitor and evaluate all remote access usage.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Detective	2017-02-28 11:48:41	FALSE	admin	Monitor and evaluate all remote access usage.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Monitor and Evaluate Occurrences	2017-02-28 11:48:41	admin	0
CTRL0020737	Implement two-factor authentication techniques.	Symantec	Amos Linnan	Implement two-factor authentication techniques.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Implement two-factor authentication techniques.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Configuration	2017-02-28 11:48:41	admin	0
CTRL0020738	Control all methods of remote access and teleworking.	America Online	Amos Linnan	Control all methods of remote access and teleworking.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Control all methods of remote access and teleworking.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:41	admin	0
CTRL0020739	Protect remote access accounts with encryption.	America Online	Amos Linnan	Protect remote access accounts with encryption.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Protect remote access accounts with encryption.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Configuration	2017-02-28 11:48:41	admin	0
CTRL0020740	Disallow remote users from copying files to remote devices.	America Online	Amos Linnan	Disallow remote users from copying files to remote devices.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Disallow remote users from copying files to remote devices.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:41	admin	0
CTRL0020741	Control remote access through a network access control.	America Online	Amos Linnan	Control remote access through a network access control.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Control remote access through a network access control.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:41	admin	0
CTRL0020742	Implement two-factor authentication techniques.	America Online	Amos Linnan	Implement two-factor authentication techniques.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Implement two-factor authentication techniques.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Configuration	2017-02-28 11:48:41	admin	0
CTRL0020743	Monitor and evaluate all remote access usage.	America Online	Amos Linnan	Monitor and evaluate all remote access usage.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Detective	2017-02-28 11:48:41	FALSE	admin	Monitor and evaluate all remote access usage.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Monitor and Evaluate Occurrences	2017-02-28 11:48:41	admin	0
CTRL0020744	Control all methods of remote access and teleworking.	Winzip Computing	Amos Linnan	Control all methods of remote access and teleworking.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Control all methods of remote access and teleworking.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:41	admin	0
CTRL0020745	Disallow remote users from copying files to remote devices.	Winzip Computing	Amos Linnan	Disallow remote users from copying files to remote devices.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Disallow remote users from copying files to remote devices.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:41	admin	0
CTRL0020746	Protect remote access accounts with encryption.	Winzip Computing	Amos Linnan	Protect remote access accounts with encryption.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Protect remote access accounts with encryption.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Configuration	2017-02-28 11:48:41	admin	0
CTRL0020747	Control remote access through a network access control.	Winzip Computing	Amos Linnan	Control remote access through a network access control.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Control remote access through a network access control.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:41	admin	0
CTRL0020748	Monitor and evaluate all remote access usage.	Winzip Computing	Amos Linnan	Monitor and evaluate all remote access usage.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Detective	2017-02-28 11:48:41	FALSE	admin	Monitor and evaluate all remote access usage.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Monitor and Evaluate Occurrences	2017-02-28 11:48:41	admin	0
CTRL0020749	Implement two-factor authentication techniques.	Winzip Computing	Amos Linnan	Implement two-factor authentication techniques.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Implement two-factor authentication techniques.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Configuration	2017-02-28 11:48:41	admin	0
CTRL0020750	Control all methods of remote access and teleworking.	Disney	Amos Linnan	Control all methods of remote access and teleworking.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Control all methods of remote access and teleworking.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:41	admin	0
CTRL0020751	Protect remote access accounts with encryption.	Disney	Amos Linnan	Protect remote access accounts with encryption.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Protect remote access accounts with encryption.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Configuration	2017-02-28 11:48:41	admin	0
CTRL0020752	Disallow remote users from copying files to remote devices.	Disney	Amos Linnan	Disallow remote users from copying files to remote devices.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Disallow remote users from copying files to remote devices.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:41	admin	0
CTRL0020753	Control remote access through a network access control.	Disney	Amos Linnan	Control remote access through a network access control.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Control remote access through a network access control.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:41	admin	0
CTRL0020754	Monitor and evaluate all remote access usage.	Disney	Amos Linnan	Monitor and evaluate all remote access usage.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Detective	2017-02-28 11:48:41	FALSE	admin	Monitor and evaluate all remote access usage.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Monitor and Evaluate Occurrences	2017-02-28 11:48:41	admin	0
CTRL0020755	Implement two-factor authentication techniques.	Disney	Amos Linnan	Implement two-factor authentication techniques.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Implement two-factor authentication techniques.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Configuration	2017-02-28 11:48:41	admin	0
CTRL0020756	Control all methods of remote access and teleworking.	Backweb	Amos Linnan	Control all methods of remote access and teleworking.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Control all methods of remote access and teleworking.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:41	admin	0
CTRL0020757	Protect remote access accounts with encryption.	Backweb	Amos Linnan	Protect remote access accounts with encryption.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Protect remote access accounts with encryption.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Configuration	2017-02-28 11:48:41	admin	0
CTRL0020758	Control remote access through a network access control.	Backweb	Amos Linnan	Control remote access through a network access control.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Control remote access through a network access control.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:41	admin	0
CTRL0020759	Implement two-factor authentication techniques.	Backweb	Amos Linnan	Implement two-factor authentication techniques.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Implement two-factor authentication techniques.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Configuration	2017-02-28 11:48:41	admin	0
CTRL0020760	Monitor and evaluate all remote access usage.	Backweb	Amos Linnan	Monitor and evaluate all remote access usage.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Detective	2017-02-28 11:48:41	FALSE	admin	Monitor and evaluate all remote access usage.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Monitor and Evaluate Occurrences	2017-02-28 11:48:41	admin	0
CTRL0020761	Disallow remote users from copying files to remote devices.	Backweb	Amos Linnan	Disallow remote users from copying files to remote devices.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Disallow remote users from copying files to remote devices.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:41	admin	0
